date,id,name,y_items,y_actual_cost,x_items,x_actual_cost
2020-06-01,10X,"NHS SOUTHAMPTON CCG",28021,192241.81,0,0
2020-06-01,08V,"NHS TOWER HAMLETS CCG",28085,115843.9,0,0
2020-06-01,05G,"NHS NORTH STAFFORDSHIRE CCG",28233,136896.35,0,0
2020-06-01,02T,"NHS CALDERDALE CCG",28338,128647.77,0,0
2020-06-01,02A,"NHS TRAFFORD CCG",29034,136206.11,0,0
2020-06-01,00N,"NHS SOUTH TYNESIDE CCG",29215,118882.64,0,0
2020-06-01,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",29713,144355.55,0,0
2020-06-01,05Y,"NHS WALSALL CCG",29850,157832.67,0,0
2020-06-01,05R,"NHS SOUTH WARWICKSHIRE CCG",30083,167900.75,0,0
2020-06-01,00Y,"NHS OLDHAM CCG",30362,149997.28,0,0
2020-06-01,07H,"NHS WEST ESSEX CCG",31428,141300.21,0,0
2020-06-01,15D,"NHS EAST BERKSHIRE CCG",31545,184039.13,0,0
2020-06-01,00R,"NHS BLACKPOOL CCG",31790,134704.28,0,0
2020-06-01,05C,"NHS DUDLEY CCG",32615,187425.42,0,0
2020-06-01,05N,"NHS SHROPSHIRE CCG",32986,172218.38,0,0
2020-06-01,01X,"NHS ST HELENS CCG",33171,167039.24,0,0
2020-06-01,04C,"NHS LEICESTER CITY CCG",34088,163301.67,0,0
2020-06-01,03W,"NHS EAST LEICESTERSHIRE AND RUTLAND CCG",34794,189298.54,0,0
2020-06-01,01Y,"NHS TAMESIDE AND GLOSSOP CCG",34842,171738.45,0,0
2020-06-01,09D,"NHS BRIGHTON AND HOVE CCG",34955,186592.32,0,0
2020-06-01,99C,"NHS NORTH TYNESIDE CCG",37259,150630.64,0,0
2020-06-01,00T,"NHS BOLTON CCG",37773,204534.15,0,0
2020-06-01,03Q,"NHS VALE OF YORK CCG",38407,192913.02,0,0
2020-06-01,07K,"NHS WEST SUFFOLK CCG",39163,173911.63,0,0
2020-06-01,03L,"NHS ROTHERHAM CCG",39835,184752.26,0,0
2020-06-01,05W,"NHS STOKE ON TRENT CCG",40218,183127.15,0,0
2020-06-01,02Y,"NHS EAST RIDING OF YORKSHIRE CCG",40869,173580.32,0,0
2020-06-01,01W,"NHS STOCKPORT CCG",42057,209119.3,0,0
2020-06-01,14Y,"NHS BUCKINGHAMSHIRE CCG",42062,241933.73,0,0
2020-06-01,01G,"NHS SALFORD CCG",43294,185051.94,0,0
2020-06-01,03F,"NHS HULL CCG",43323,152550.31,0,0
2020-06-01,05L,"NHS SANDWELL AND WEST BIRMINGHAM CCG",44280,219881.26,0,0
2020-06-01,15A,"NHS BERKSHIRE WEST CCG",45243,283402.68,0,0
2020-06-01,01K,"NHS MORECAMBE BAY CCG",45535,219234.96,0,0
2020-06-01,01H,"NHS NORTH CUMBRIA CCG",46221,205610.48,0,0
2020-06-01,06F,"NHS BEDFORDSHIRE CCG",46587,228837.25,0,0
2020-06-01,02X,"NHS DONCASTER CCG",46710,189551.21,0,0
2020-06-01,02H,"NHS WIGAN BOROUGH CCG",46715,247520.89,0,0
2020-06-01,04V,"NHS WEST LEICESTERSHIRE CCG",46720,229851.83,0,0
2020-06-01,02P,"NHS BARNSLEY CCG",48370,195600.47,0,0
2020-06-01,05A,"NHS COVENTRY AND RUGBY CCG",48515,237632.69,0,0
2020-06-01,01A,"NHS EAST LANCASHIRE CCG",48786,222912.25,0,0
2020-06-01,06N,"NHS HERTS VALLEYS CCG",49272,252646.46,0,0
2020-06-01,03R,"NHS WAKEFIELD CCG",49429,246027.08,0,0
2020-06-01,12F,"NHS WIRRAL CCG",49981,265087.86,0,0
2020-06-01,06Q,"NHS MID ESSEX CCG",51003,225758.55,0,0
2020-06-01,42D,"NHS NORTH YORKSHIRE CCG",52258,241196.59,0,0
2020-06-01,06T,"NHS NORTH EAST ESSEX CCG",53060,252833.11,0,0
2020-06-01,00L,"NHS NORTHUMBERLAND CCG",53778,235132.64,0,0
2020-06-01,06L,"NHS IPSWICH AND EAST SUFFOLK CCG",57362,266136.29,0,0
2020-06-01,11A,"NHS WEST HAMPSHIRE CCG",59049,371742.54,0,0
2020-06-01,00P,"NHS SUNDERLAND CCG",63734,207612.76,0,0
2020-06-01,06K,"NHS EAST AND NORTH HERTFORDSHIRE CCG",64483,311837.09,0,0
2020-06-01,11X,"NHS SOMERSET CCG",64604,295140.02,0,0
2020-06-01,97R,"NHS EAST SUSSEX CCG",67001,358324.18,0,0
2020-06-01,36J,"NHS BRADFORD DISTRICT AND CRAVEN CCG",68613,324550.85,0,0
2020-06-01,10Q,"NHS OXFORDSHIRE CCG",71417,392946.91,0,0
2020-06-01,92A,"NHS SURREY HEARTLANDS CCG",75852,492532.66,0,0
2020-06-01,14L,"NHS MANCHESTER CCG",76462,362119.4,0,0
2020-06-01,99A,"NHS LIVERPOOL CCG",77864,399210.87,0,0
2020-06-01,11M,"NHS GLOUCESTERSHIRE CCG",80314,376617.8,0,0
2020-06-01,03N,"NHS SHEFFIELD CCG",81494,357266.28,0,0
2020-06-01,11N,"NHS KERNOW CCG",82597,374925.79,0,0
2020-06-01,70F,"NHS WEST SUSSEX CCG",88614,520301.71,0,0
2020-06-01,18C,"NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG",90002,477464.87,0,0
2020-06-01,11J,"NHS DORSET CCG",90725,500804.45,0,0
2020-06-01,15F,"NHS LEEDS CCG",91120,470515.67,0,0
2020-06-01,13T,"NHS NEWCASTLE GATESHEAD CCG",91733,343889.76,0,0
2020-06-01,27D,"NHS CHESHIRE CCG",95986,473630.04,0,0
2020-06-01,93C,"NHS NORTH CENTRAL LONDON CCG",97998,547695.29,0,0
2020-06-01,78H,"NHS NORTHAMPTONSHIRE CCG",99614,434547.29,0,0
2020-06-01,15E,"NHS BIRMINGHAM AND SOLIHULL CCG",104429,581427.42,0,0
2020-06-01,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",104924,563045.89,0,0
2020-06-01,36L,"NHS SOUTH WEST LONDON CCG",107433,571680.56,0,0
2020-06-01,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",109246,543082.49,0,0
2020-06-01,84H,"NHS COUNTY DURHAM CCG",109982,453226.09,0,0
2020-06-01,06H,"NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG",114398,507929.1,0,0
2020-06-01,72Q,"NHS SOUTH EAST LONDON CCG",115973,636130.41,0,0
2020-06-01,16C,"NHS TEES VALLEY CCG",118238,537762.59,0,0
2020-06-01,52R,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG",124119,615336.04,0,0
2020-06-01,15M,"NHS DERBY AND DERBYSHIRE CCG",124666,675193.28,0,0
2020-06-01,71E,"NHS LINCOLNSHIRE CCG",128147,534125.91,0,0
2020-06-01,15N,"NHS DEVON CCG",155649,770803.71,0,0
2020-06-01,26A,"NHS NORFOLK AND WAVENEY CCG",164470,734701.23,0,0
2020-06-01,91Q,"NHS KENT AND MEDWAY CCG",194059,1015365.9,0,0
2020-07-01,10C,"NHS SURREY HEATH CCG",8736,50103.67,0,0
2020-07-01,09A,"NHS CENTRAL LONDON (WESTMINSTER) CCG",12724,64384.36,0,0
2020-07-01,08E,"NHS HARROW CCG",12785,65823.21,0,0
2020-07-01,08Y,"NHS WEST LONDON CCG",13590,74749.03,0,0
2020-07-01,02G,"NHS WEST LANCASHIRE CCG",13645,61883.17,0,0
2020-07-01,06P,"NHS LUTON CCG",14277,69042.91,0,0
2020-07-01,05D,"NHS EAST STAFFORDSHIRE CCG",15610,68012.97,0,0
2020-07-01,07T,"NHS CITY AND HACKNEY CCG",15778,92782.24,0,0
2020-07-01,08N,"NHS REDBRIDGE CCG",16116,77810,0,0
2020-07-01,04Y,"NHS CANNOCK CHASE CCG",16290,76096.9,0,0
2020-07-01,08W,"NHS WALTHAM FOREST CCG",16657,84500.12,0,0
2020-07-01,01V,"NHS SOUTHPORT AND FORMBY CCG",17347,84957.11,0,0
2020-07-01,05V,"NHS STAFFORD AND SURROUNDS CCG",17370,78665.38,0,0
2020-07-01,07L,"NHS BARKING AND DAGENHAM CCG",17392,67415.42,0,0
2020-07-01,07P,"NHS BRENT CCG",17451,79362.34,0,0
2020-07-01,07G,"NHS THURROCK CCG",17610,79408.39,0,0
2020-07-01,08C,"NHS HAMMERSMITH AND FULHAM CCG",17664,97056.42,0,0
2020-07-01,07Y,"NHS HOUNSLOW CCG",18049,86638.7,0,0
2020-07-01,99F,"NHS CASTLE POINT AND ROCHFORD CCG",18679,93431.96,0,0
2020-07-01,02Q,"NHS BASSETLAW CCG",19147,77840.7,0,0
2020-07-01,99G,"NHS SOUTHEND CCG",19766,100817.04,0,0
2020-07-01,01F,"NHS HALTON CCG",19887,103364.72,0,0
2020-07-01,08G,"NHS HILLINGDON CCG",19928,88006.08,0,0
2020-07-01,10L,"NHS ISLE OF WIGHT CCG",19945,100849.8,0,0
2020-07-01,05X,"NHS TELFORD AND WREKIN CCG",20439,122135.37,0,0
2020-07-01,99M,"NHS NORTH EAST HAMPSHIRE AND FARNHAM CCG",20906,123719.88,0,0
2020-07-01,08F,"NHS HAVERING CCG",20907,97821.29,0,0
2020-07-01,00Q,"NHS BLACKBURN WITH DARWEN CCG",21276,92039.15,0,0
2020-07-01,03H,"NHS NORTH EAST LINCOLNSHIRE CCG",23166,83926.04,0,0
2020-07-01,08M,"NHS NEWHAM CCG",23195,93276.81,0,0
2020-07-01,07W,"NHS EALING CCG",23423,120109.24,0,0
2020-07-01,00X,"NHS CHORLEY AND SOUTH RIBBLE CCG",23511,121780,0,0
2020-07-01,05Q,"NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG",24012,117185.67,0,0
2020-07-01,10K,"NHS FAREHAM AND GOSPORT CCG",24160,150929.65,0,0
2020-07-01,03J,"NHS NORTH KIRKLEES CCG",24255,114732.85,0,0
2020-07-01,04F,"NHS MILTON KEYNES CCG",24439,115362.82,0,0
2020-07-01,01T,"NHS SOUTH SEFTON CCG",24596,119378.16,0,0
2020-07-01,10V,"NHS SOUTH EASTERN HAMPSHIRE CCG",24844,162352.17,0,0
2020-07-01,00V,"NHS BURY CCG",25303,139061.48,0,0
2020-07-01,01E,"NHS GREATER PRESTON CCG",25723,114135.48,0,0
2020-07-01,02E,"NHS WARRINGTON CCG",26035,142372.26,0,0
2020-07-01,03K,"NHS NORTH LINCOLNSHIRE CCG",26636,101553.46,0,0
2020-07-01,05H,"NHS WARWICKSHIRE NORTH CCG",26670,121913.95,0,0
2020-07-01,06A,"NHS WOLVERHAMPTON CCG",27171,133512.6,0,0
2020-07-01,10R,"NHS PORTSMOUTH CCG",27449,150813.2,0,0
2020-07-01,03A,"NHS GREATER HUDDERSFIELD CCG",27690,135416.21,0,0
2020-07-01,01J,"NHS KNOWSLEY CCG",27783,129754.94,0,0
2020-07-01,99E,"NHS BASILDON AND BRENTWOOD CCG",28197,147933.57,0,0
2020-07-01,10J,"NHS NORTH HAMPSHIRE CCG",28394,150825.93,0,0
2020-07-01,02M,"NHS FYLDE AND WYRE CCG",28515,116051.23,0,0
2020-07-01,05G,"NHS NORTH STAFFORDSHIRE CCG",29335,134584.76,0,0
2020-07-01,10X,"NHS SOUTHAMPTON CCG",29504,202245.67,0,0
2020-07-01,08V,"NHS TOWER HAMLETS CCG",29561,113158.89,0,0
2020-07-01,02T,"NHS CALDERDALE CCG",30154,125996.52,0,0
2020-07-01,00N,"NHS SOUTH TYNESIDE CCG",30455,117750.42,0,0
2020-07-01,02A,"NHS TRAFFORD CCG",30811,134240.06,0,0
2020-07-01,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",30814,139544.17,0,0
2020-07-01,05Y,"NHS WALSALL CCG",31302,160141.22,0,0
2020-07-01,00Y,"NHS OLDHAM CCG",31323,144979.77,0,0
2020-07-01,05R,"NHS SOUTH WARWICKSHIRE CCG",31510,175326.15,0,0
2020-07-01,15D,"NHS EAST BERKSHIRE CCG",32684,179753.96,0,0
2020-07-01,07H,"NHS WEST ESSEX CCG",32917,141631.31,0,0
2020-07-01,00R,"NHS BLACKPOOL CCG",34108,139591.25,0,0
2020-07-01,01X,"NHS ST HELENS CCG",34278,164101.82,0,0
2020-07-01,05C,"NHS DUDLEY CCG",35028,193739.55,0,0
2020-07-01,05N,"NHS SHROPSHIRE CCG",35081,177682.03,0,0
2020-07-01,03W,"NHS EAST LEICESTERSHIRE AND RUTLAND CCG",35974,183783.26,0,0
2020-07-01,09D,"NHS BRIGHTON AND HOVE CCG",36281,187962.03,0,0
2020-07-01,04C,"NHS LEICESTER CITY CCG",36392,169447.36,0,0
2020-07-01,01Y,"NHS TAMESIDE AND GLOSSOP CCG",36410,173267.97,0,0
2020-07-01,00T,"NHS BOLTON CCG",38170,193379.12,0,0
2020-07-01,99C,"NHS NORTH TYNESIDE CCG",38896,149654.73,0,0
2020-07-01,03L,"NHS ROTHERHAM CCG",39826,175290.74,0,0
2020-07-01,03Q,"NHS VALE OF YORK CCG",40379,194446.63,0,0
2020-07-01,07K,"NHS WEST SUFFOLK CCG",41130,174740.75,0,0
2020-07-01,02Y,"NHS EAST RIDING OF YORKSHIRE CCG",41880,172001.96,0,0
2020-07-01,05W,"NHS STOKE ON TRENT CCG",41880,183166.44,0,0
2020-07-01,14Y,"NHS BUCKINGHAMSHIRE CCG",43853,253529.66,0,0
2020-07-01,01W,"NHS STOCKPORT CCG",44809,215173.02,0,0
2020-07-01,01G,"NHS SALFORD CCG",44830,179094.6,0,0
2020-07-01,03F,"NHS HULL CCG",45433,156246.17,0,0
2020-07-01,05L,"NHS SANDWELL AND WEST BIRMINGHAM CCG",45505,215925.32,0,0
2020-07-01,01K,"NHS MORECAMBE BAY CCG",46936,222578.18,0,0
2020-07-01,15A,"NHS BERKSHIRE WEST CCG",47048,281908.08,0,0
2020-07-01,02H,"NHS WIGAN BOROUGH CCG",47741,245271.54,0,0
2020-07-01,06F,"NHS BEDFORDSHIRE CCG",48865,227729.29,0,0
2020-07-01,02X,"NHS DONCASTER CCG",48888,187388.76,0,0
2020-07-01,01H,"NHS NORTH CUMBRIA CCG",48980,206911.45,0,0
2020-07-01,04V,"NHS WEST LEICESTERSHIRE CCG",50128,239052.89,0,0
2020-07-01,02P,"NHS BARNSLEY CCG",50185,193979.76,0,0
2020-07-01,01A,"NHS EAST LANCASHIRE CCG",50447,218511.35,0,0
2020-07-01,05A,"NHS COVENTRY AND RUGBY CCG",50841,237049.06,0,0
2020-07-01,06N,"NHS HERTS VALLEYS CCG",52052,258343.13,0,0
2020-07-01,03R,"NHS WAKEFIELD CCG",52599,249560.99,0,0
2020-07-01,12F,"NHS WIRRAL CCG",52734,264387.03,0,0
2020-07-01,06Q,"NHS MID ESSEX CCG",52852,222642.79,0,0
2020-07-01,42D,"NHS NORTH YORKSHIRE CCG",54394,239021.99,0,0
2020-07-01,00L,"NHS NORTHUMBERLAND CCG",56150,232911.93,0,0
2020-07-01,06T,"NHS NORTH EAST ESSEX CCG",57839,261962.63,0,0
2020-07-01,06L,"NHS IPSWICH AND EAST SUFFOLK CCG",59281,255977.43,0,0
2020-07-01,11A,"NHS WEST HAMPSHIRE CCG",62499,378502.37,0,0
2020-07-01,06K,"NHS EAST AND NORTH HERTFORDSHIRE CCG",66111,301521.14,0,0
2020-07-01,00P,"NHS SUNDERLAND CCG",66746,214185.06,0,0
2020-07-01,11X,"NHS SOMERSET CCG",67765,298670.98,0,0
2020-07-01,97R,"NHS EAST SUSSEX CCG",69863,349417.41,0,0
2020-07-01,36J,"NHS BRADFORD DISTRICT AND CRAVEN CCG",73349,333519.18,0,0
2020-07-01,10Q,"NHS OXFORDSHIRE CCG",74627,392401.17,0,0
2020-07-01,92A,"NHS SURREY HEARTLANDS CCG",79145,499709.47,0,0
2020-07-01,14L,"NHS MANCHESTER CCG",81386,366987.29,0,0
2020-07-01,99A,"NHS LIVERPOOL CCG",81688,397247.58,0,0
2020-07-01,11M,"NHS GLOUCESTERSHIRE CCG",84091,383421.5,0,0
2020-07-01,03N,"NHS SHEFFIELD CCG",84286,355606.2,0,0
2020-07-01,11N,"NHS KERNOW CCG",86247,373272.02,0,0
2020-07-01,70F,"NHS WEST SUSSEX CCG",92325,527037.33,0,0
2020-07-01,18C,"NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG",93508,467141.51,0,0
2020-07-01,15F,"NHS LEEDS CCG",94403,468556.31,0,0
2020-07-01,13T,"NHS NEWCASTLE GATESHEAD CCG",94669,345146.61,0,0
2020-07-01,11J,"NHS DORSET CCG",94953,502278.4,0,0
2020-07-01,93C,"NHS NORTH CENTRAL LONDON CCG",100995,541451.74,0,0
2020-07-01,27D,"NHS CHESHIRE CCG",101026,465923.71,0,0
2020-07-01,78H,"NHS NORTHAMPTONSHIRE CCG",103487,426266.1,0,0
2020-07-01,15E,"NHS BIRMINGHAM AND SOLIHULL CCG",107652,572919.36,0,0
2020-07-01,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",108578,562975.21,0,0
2020-07-01,36L,"NHS SOUTH WEST LONDON CCG",112184,566713.83,0,0
2020-07-01,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",113824,544667.39,0,0
2020-07-01,84H,"NHS COUNTY DURHAM CCG",116242,460989.54,0,0
2020-07-01,06H,"NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG",120770,511496.78,0,0
2020-07-01,72Q,"NHS SOUTH EAST LONDON CCG",120910,643925.41,0,0
2020-07-01,16C,"NHS TEES VALLEY CCG",123899,542482.31,0,0
2020-07-01,52R,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG",130116,615499.45,0,0
2020-07-01,15M,"NHS DERBY AND DERBYSHIRE CCG",131975,684380.91,0,0
2020-07-01,71E,"NHS LINCOLNSHIRE CCG",134553,531128.92,0,0
2020-07-01,15N,"NHS DEVON CCG",163145,778220.04,0,0
2020-07-01,26A,"NHS NORFOLK AND WAVENEY CCG",171714,738465.96,0,0
2020-07-01,91Q,"NHS KENT AND MEDWAY CCG",203058,1008276.08,0,0
2020-08-01,10C,"NHS SURREY HEATH CCG",8040,46247,0,0
2020-08-01,08E,"NHS HARROW CCG",11826,56127.59,0,0
2020-08-01,09A,"NHS CENTRAL LONDON (WESTMINSTER) CCG",11976,52032.72,0,0
2020-08-01,02G,"NHS WEST LANCASHIRE CCG",12152,53880.91,0,0
2020-08-01,08Y,"NHS WEST LONDON CCG",12370,68723.15,0,0
2020-08-01,06P,"NHS LUTON CCG",12954,59333.51,0,0
2020-08-01,07T,"NHS CITY AND HACKNEY CCG",13847,78641.03,0,0
2020-08-01,05D,"NHS EAST STAFFORDSHIRE CCG",14119,58144.11,0,0
2020-08-01,08N,"NHS REDBRIDGE CCG",14418,67704.45,0,0
2020-08-01,04Y,"NHS CANNOCK CHASE CCG",14749,64937.68,0,0
2020-08-01,08W,"NHS WALTHAM FOREST CCG",15150,72452.69,0,0
2020-08-01,07L,"NHS BARKING AND DAGENHAM CCG",15345,55521.78,0,0
2020-08-01,08C,"NHS HAMMERSMITH AND FULHAM CCG",15493,75538.16,0,0
2020-08-01,05V,"NHS STAFFORD AND SURROUNDS CCG",15561,65728.74,0,0
2020-08-01,01V,"NHS SOUTHPORT AND FORMBY CCG",15651,70731.9,0,0
2020-08-01,02Q,"NHS BASSETLAW CCG",15687,59080.74,0,0
2020-08-01,07G,"NHS THURROCK CCG",15875,67426.88,0,0
2020-08-01,07P,"NHS BRENT CCG",15934,68134.21,0,0
2020-08-01,07Y,"NHS HOUNSLOW CCG",16603,72939.54,0,0
2020-08-01,01F,"NHS HALTON CCG",17977,86459.48,0,0
2020-08-01,08G,"NHS HILLINGDON CCG",18309,71912.61,0,0
2020-08-01,10L,"NHS ISLE OF WIGHT CCG",18340,88294.72,0,0
2020-08-01,99F,"NHS CASTLE POINT AND ROCHFORD CCG",18428,87228.82,0,0
2020-08-01,05X,"NHS TELFORD AND WREKIN CCG",18489,102698.59,0,0
2020-08-01,99G,"NHS SOUTHEND CCG",18761,88918.58,0,0
2020-08-01,08F,"NHS HAVERING CCG",19022,85501.58,0,0
2020-08-01,00Q,"NHS BLACKBURN WITH DARWEN CCG",19112,77882,0,0
2020-08-01,99M,"NHS NORTH EAST HAMPSHIRE AND FARNHAM CCG",19197,103481.06,0,0
2020-08-01,00X,"NHS CHORLEY AND SOUTH RIBBLE CCG",20584,99947.67,0,0
2020-08-01,07W,"NHS EALING CCG",21266,113933.31,0,0
2020-08-01,08M,"NHS NEWHAM CCG",21272,83884.41,0,0
2020-08-01,03H,"NHS NORTH EAST LINCOLNSHIRE CCG",21356,71129.38,0,0
2020-08-01,05Q,"NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG",21564,96624.64,0,0
2020-08-01,04F,"NHS MILTON KEYNES CCG",21749,93121.06,0,0
2020-08-01,10K,"NHS FAREHAM AND GOSPORT CCG",21792,130351.54,0,0
2020-08-01,01T,"NHS SOUTH SEFTON CCG",22152,103086.1,0,0
2020-08-01,10V,"NHS SOUTH EASTERN HAMPSHIRE CCG",22523,132005.65,0,0
2020-08-01,03J,"NHS NORTH KIRKLEES CCG",22783,99481.79,0,0
2020-08-01,05H,"NHS WARWICKSHIRE NORTH CCG",22969,100707,0,0
2020-08-01,00V,"NHS BURY CCG",23289,121699.21,0,0
2020-08-01,02E,"NHS WARRINGTON CCG",23773,119409.44,0,0
2020-08-01,01E,"NHS GREATER PRESTON CCG",23884,99722.55,0,0
2020-08-01,03K,"NHS NORTH LINCOLNSHIRE CCG",24006,85691.08,0,0
2020-08-01,10R,"NHS PORTSMOUTH CCG",24205,123443.45,0,0
2020-08-01,01J,"NHS KNOWSLEY CCG",24833,109950.54,0,0
2020-08-01,06A,"NHS WOLVERHAMPTON CCG",24992,111026.67,0,0
2020-08-01,99E,"NHS BASILDON AND BRENTWOOD CCG",25423,126070.81,0,0
2020-08-01,03A,"NHS GREATER HUDDERSFIELD CCG",25635,110586.35,0,0
2020-08-01,10J,"NHS NORTH HAMPSHIRE CCG",25648,131196.54,0,0
2020-08-01,10X,"NHS SOUTHAMPTON CCG",25966,161752.79,0,0
2020-08-01,02M,"NHS FYLDE AND WYRE CCG",26222,104236.08,0,0
2020-08-01,02T,"NHS CALDERDALE CCG",26378,106768.79,0,0
2020-08-01,05G,"NHS NORTH STAFFORDSHIRE CCG",27167,117898.98,0,0
2020-08-01,08V,"NHS TOWER HAMLETS CCG",27241,102145.71,0,0
2020-08-01,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",27380,118026.18,0,0
2020-08-01,00Y,"NHS OLDHAM CCG",27729,118998.46,0,0
2020-08-01,05Y,"NHS WALSALL CCG",27913,129910.43,0,0
2020-08-01,02A,"NHS TRAFFORD CCG",28009,119179.25,0,0
2020-08-01,00N,"NHS SOUTH TYNESIDE CCG",28239,99772.93,0,0
2020-08-01,05R,"NHS SOUTH WARWICKSHIRE CCG",28746,149036.1,0,0
2020-08-01,15D,"NHS EAST BERKSHIRE CCG",29944,161042.6,0,0
2020-08-01,00R,"NHS BLACKPOOL CCG",29969,114374.65,0,0
2020-08-01,07H,"NHS WEST ESSEX CCG",30878,127148.42,0,0
2020-08-01,05C,"NHS DUDLEY CCG",30884,159278.38,0,0
2020-08-01,01X,"NHS ST HELENS CCG",30954,139089.65,0,0
2020-08-01,05N,"NHS SHROPSHIRE CCG",31470,150538.19,0,0
2020-08-01,04C,"NHS LEICESTER CITY CCG",31769,139552.1,0,0
2020-08-01,03W,"NHS EAST LEICESTERSHIRE AND RUTLAND CCG",32663,161638.12,0,0
2020-08-01,09D,"NHS BRIGHTON AND HOVE CCG",33298,161573.08,0,0
2020-08-01,01Y,"NHS TAMESIDE AND GLOSSOP CCG",33344,149733.57,0,0
2020-08-01,99C,"NHS NORTH TYNESIDE CCG",36030,128755.2,0,0
2020-08-01,00T,"NHS BOLTON CCG",36614,172699.06,0,0
2020-08-01,03Q,"NHS VALE OF YORK CCG",36632,167641.77,0,0
2020-08-01,03L,"NHS ROTHERHAM CCG",37580,155476.26,0,0
2020-08-01,05W,"NHS STOKE ON TRENT CCG",37607,155271,0,0
2020-08-01,07K,"NHS WEST SUFFOLK CCG",37812,154259.79,0,0
2020-08-01,02Y,"NHS EAST RIDING OF YORKSHIRE CCG",38167,149467.51,0,0
2020-08-01,01W,"NHS STOCKPORT CCG",39595,175400.88,0,0
2020-08-01,01G,"NHS SALFORD CCG",40825,156165.68,0,0
2020-08-01,05L,"NHS SANDWELL AND WEST BIRMINGHAM CCG",40968,186346.87,0,0
2020-08-01,14Y,"NHS BUCKINGHAMSHIRE CCG",41268,215721.3,0,0
2020-08-01,03F,"NHS HULL CCG",41655,131315.42,0,0
2020-08-01,02H,"NHS WIGAN BOROUGH CCG",43110,206727.44,0,0
2020-08-01,01K,"NHS MORECAMBE BAY CCG",43228,190710.36,0,0
2020-08-01,15A,"NHS BERKSHIRE WEST CCG",43748,253310.77,0,0
2020-08-01,01H,"NHS NORTH CUMBRIA CCG",44392,178900.55,0,0
2020-08-01,04V,"NHS WEST LEICESTERSHIRE CCG",44692,197494.05,0,0
2020-08-01,06F,"NHS BEDFORDSHIRE CCG",44759,196915.12,0,0
2020-08-01,02P,"NHS BARNSLEY CCG",45230,163568.92,0,0
2020-08-01,05A,"NHS COVENTRY AND RUGBY CCG",45381,202223.31,0,0
2020-08-01,02X,"NHS DONCASTER CCG",45631,167366.45,0,0
2020-08-01,01A,"NHS EAST LANCASHIRE CCG",46648,186614.8,0,0
2020-08-01,06N,"NHS HERTS VALLEYS CCG",46787,214830.53,0,0
2020-08-01,12F,"NHS WIRRAL CCG",47584,223810.78,0,0
2020-08-01,03R,"NHS WAKEFIELD CCG",47678,213985.72,0,0
2020-08-01,06Q,"NHS MID ESSEX CCG",47769,195026.38,0,0
2020-08-01,42D,"NHS NORTH YORKSHIRE CCG",49361,204386.15,0,0
2020-08-01,06T,"NHS NORTH EAST ESSEX CCG",50615,211546.64,0,0
2020-08-01,00L,"NHS NORTHUMBERLAND CCG",50713,200438.62,0,0
2020-08-01,06L,"NHS IPSWICH AND EAST SUFFOLK CCG",56175,235471.43,0,0
2020-08-01,11A,"NHS WEST HAMPSHIRE CCG",56514,320172.7,0,0
2020-08-01,00P,"NHS SUNDERLAND CCG",60319,178548.57,0,0
2020-08-01,11X,"NHS SOMERSET CCG",60611,256815.91,0,0
2020-08-01,06K,"NHS EAST AND NORTH HERTFORDSHIRE CCG",60949,269203.16,0,0
2020-08-01,97R,"NHS EAST SUSSEX CCG",64305,306637.88,0,0
2020-08-01,36J,"NHS BRADFORD DISTRICT AND CRAVEN CCG",65865,288921.64,0,0
2020-08-01,10Q,"NHS OXFORDSHIRE CCG",68330,338069.16,0,0
2020-08-01,92A,"NHS SURREY HEARTLANDS CCG",71739,428697.62,0,0
2020-08-01,14L,"NHS MANCHESTER CCG",72860,310535.48,0,0
2020-08-01,99A,"NHS LIVERPOOL CCG",74373,343131.82,0,0
2020-08-01,03N,"NHS SHEFFIELD CCG",75421,299342.25,0,0
2020-08-01,11M,"NHS GLOUCESTERSHIRE CCG",77576,331149.94,0,0
2020-08-01,11N,"NHS KERNOW CCG",78858,326171.64,0,0
2020-08-01,70F,"NHS WEST SUSSEX CCG",82988,444142.93,0,0
2020-08-01,18C,"NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG",85051,409652.81,0,0
2020-08-01,15F,"NHS LEEDS CCG",85688,392962.99,0,0
2020-08-01,11J,"NHS DORSET CCG",86572,430575.16,0,0
